Depth,YearBP,uncertainty,
3111.432,42865,,
3111.451,42866,,
3111.470,42867,,
3111.489,42868,,
3111.508,42869,,
3111.526,42870,,
3111.545,42871,,
3111.564,42872,,
3111.583,42873,,
3111.602,42874,,
3111.621,42875,,
3111.640,42876,,
3111.658,42877,,
3111.677,42878,,
3111.696,42879,,
3111.715,42880,,
3111.734,42881,,
3111.753,42882,,
3111.771,42883,,
3111.790,42884,,
3111.809,42885,,
3111.828,42886,,
3111.847,42887,,
3111.866,42888,,
3111.884,42889,,
3111.903,42890,,
3111.922,42891,,
3111.941,42892,,
3111.960,42893,,
3111.979,42894,,
3111.998,42895,,
3112.016,42896,,
3112.035,42897,,
3112.054,42898,,
3112.073,42899,,
3112.092,42900,,
3112.111,42901,,
3112.129,42902,,
3112.148,42903,,
3112.167,42904,,
3112.186,42905,,
3112.205,42906,,
3112.224,42907,,
3112.243,42908,,
3112.261,42909,,
3112.280,42910,,
3112.299,42911,,
3112.318,42912,,
3112.337,42913,,
3112.356,42914,,
3112.374,42915,,
3112.393,42916,,
3112.412,42917,,
3112.431,42918,,
3112.450,42919,,
3112.469,42920,,
3112.488,42921,,
3112.506,42922,,
3112.525,42923,,
3112.544,42924,,
3112.563,42925,,
3112.582,42926,,
3112.601,42927,,
3112.619,42928,,
3112.638,42929,,
3112.657,42930,,
3112.676,42931,,
3112.695,42932,,
3112.714,42933,,
3112.733,42934,,
3112.751,42935,,
3112.770,42936,,
3112.789,42937,,
3112.808,42938,,
3112.827,42939,,
3112.846,42940,,
3112.865,42941,,
3112.883,42942,,
3112.902,42943,,
3112.921,42944,,
3112.940,42945,,
3112.959,42946,,
3112.978,42947,,
3112.997,42948,,
3113.015,42949,,
3113.034,42950,,
3113.053,42951,,
3113.072,42952,,
3113.091,42953,,
3113.110,42954,,
3113.129,42955,,
3113.147,42956,,
3113.166,42957,,
3113.185,42958,,
3113.204,42959,,
3113.223,42960,,
3113.242,42961,,
3113.261,42962,,
3113.279,42963,,
3113.298,42964,,
3113.317,42965,,
3113.336,42966,,
3113.355,42967,,
3113.374,42968,,
3113.393,42969,,
3113.411,42970,,
3113.430,42971,,
3113.449,42972,,
3113.468,42973,,
3113.487,42974,,
3113.506,42975,,
3113.525,42976,,
3113.543,42977,,
3113.562,42978,,
3113.581,42979,,
3113.600,42980,,
3113.619,42981,,
3113.638,42982,,
3113.657,42983,,
3113.676,42984,,
3113.694,42985,,
3113.713,42986,,
3113.732,42987,,
3113.751,42988,,
3113.770,42989,,
3113.789,42990,,
3113.808,42991,,
3113.826,42992,,
3113.845,42993,,
3113.864,42994,,
3113.883,42995,,
3113.902,42996,,
3113.921,42997,,
3113.940,42998,,
3113.959,42999,,
3113.977,43000,,
3113.996,43001,,
3114.015,43002,,
3114.034,43003,,
3114.053,43004,,
3114.072,43005,,
3114.091,43006,,
3114.110,43007,,
3114.128,43008,,
3114.147,43009,,
3114.166,43010,,
3114.185,43011,,
3114.204,43012,,
3114.223,43013,,
3114.242,43014,,
3114.261,43015,,
3114.279,43016,,
3114.298,43017,,
3114.317,43018,,
3114.336,43019,,
3114.355,43020,,
3114.374,43021,,
3114.393,43022,,
3114.412,43023,,
3114.430,43024,,
3114.449,43025,,
3114.468,43026,,
3114.487,43027,,
3114.506,43028,,
3114.525,43029,,
3114.544,43030,,
3114.563,43031,,
3114.582,43032,,
3114.600,43033,,
3114.619,43034,,
3114.638,43035,,
3114.657,43036,,
3114.676,43037,,
3114.695,43038,,
3114.714,43039,,
3114.733,43040,,
3114.752,43041,,
3114.770,43042,,
3114.789,43043,,
3114.808,43044,,
3114.827,43045,,
3114.846,43046,,
3114.865,43047,,
3114.884,43048,,
3114.903,43049,,
3114.922,43050,,
3114.940,43051,,
3114.959,43052,,
3114.978,43053,,
3114.997,43054,,
3115.016,43055,,
3115.035,43056,,
3115.054,43057,,
3115.073,43058,,
3115.092,43059,,
3115.111,43060,,
3115.129,43061,,
3115.148,43062,,
3115.167,43063,,
3115.186,43064,,
3115.205,43065,,
3115.224,43066,,
3115.243,43067,,
3115.262,43068,,
3115.281,43069,,
3115.300,43070,,
3115.318,43071,,
3115.337,43072,,
3115.356,43073,,
3115.375,43074,,
3115.394,43075,,
3115.413,43076,,
3115.432,43077,,
3115.451,43078,,
3115.470,43079,,
3115.489,43080,,
3115.508,43081,,
3115.526,43082,,
3115.545,43083,,
3115.564,43084,,
3115.583,43085,,
3115.602,43086,,
3115.621,43087,,
3115.640,43088,,
3115.659,43089,,
3115.678,43090,,
3115.697,43091,,
3115.716,43092,,
3115.734,43093,,
3115.753,43094,,
3115.772,43095,,
3115.791,43096,,
3115.810,43097,,
3115.829,43098,,
3115.848,43099,,
3115.867,43100,,
3115.886,43101,,
3115.905,43102,,
3115.924,43103,,
3115.943,43104,,
3115.961,43105,,
3115.980,43106,,
3115.999,43107,,
3116.018,43108,,
3116.037,43109,,
3116.056,43110,,
3116.075,43111,,
3116.094,43112,,
3116.113,43113,,
3116.132,43114,,
3116.151,43115,,
3116.170,43116,,
3116.189,43117,,
3116.207,43118,,
3116.226,43119,,
3116.245,43120,,
3116.264,43121,,
3116.283,43122,,
3116.302,43123,,
3116.321,43124,,
3116.340,43125,,
3116.359,43126,,
3116.378,43127,,
3116.397,43128,,
3116.416,43129,,
3116.435,43130,,
3116.454,43131,,
3116.473,43132,,
3116.491,43133,,
3116.510,43134,,
3116.529,43135,,
3116.548,43136,,
3116.567,43137,,
3116.586,43138,,
3116.605,43139,,
3116.624,43140,,
3116.643,43141,,
3116.662,43142,,
3116.681,43143,,
3116.700,43144,,
3116.719,43145,,
3116.738,43146,,
3116.757,43147,,
3116.776,43148,,
3116.794,43149,,
3116.813,43150,,
3116.832,43151,,
3116.851,43152,,
3116.870,43153,,
3116.889,43154,,
3116.908,43155,,
3116.927,43156,,
3116.946,43157,,
3116.965,43158,,
3116.984,43159,,
3117.003,43160,,
3117.022,43161,,
3117.041,43162,,
3117.060,43163,,
3117.079,43164,,
3117.098,43165,,
3117.117,43166,,
3117.136,43167,,
3117.155,43168,,
3117.173,43169,,
3117.192,43170,,
3117.211,43171,,
3117.230,43172,,
3117.249,43173,,
3117.268,43174,,
3117.287,43175,,
3117.306,43176,,
3117.325,43177,,
3117.344,43178,,
3117.363,43179,,
3117.382,43180,,
3117.401,43181,,
3117.420,43182,,
3117.439,43183,,
3117.458,43184,,
3117.477,43185,,
3117.496,43186,,
3117.515,43187,,
3117.534,43188,,
3117.553,43189,,
3117.572,43190,,
3117.591,43191,,
3117.610,43192,,
3117.629,43193,,
3117.648,43194,,
3117.666,43195,,
3117.685,43196,,
3117.704,43197,,
3117.723,43198,,
3117.742,43199,,
3117.761,43200,,
3117.780,43201,,
3117.799,43202,,
3117.818,43203,,
3117.837,43204,,
3117.856,43205,,
3117.875,43206,,
3117.894,43207,,
3117.913,43208,,
3117.932,43209,,
3117.951,43210,,
3117.970,43211,,
3117.989,43212,,
3118.008,43213,,
3118.027,43214,,
3118.046,43215,,
3118.065,43216,,
3118.084,43217,,
3118.103,43218,,
3118.122,43219,,
3118.141,43220,,
3118.160,43221,,
3118.179,43222,,
3118.198,43223,,
3118.217,43224,,
3118.236,43225,,
3118.255,43226,,
3118.274,43227,,
3118.293,43228,,
3118.312,43229,,
3118.331,43230,,
3118.350,43231,,
3118.369,43232,,
3118.388,43233,,
3118.407,43234,,
3118.426,43235,,
3118.445,43236,,
3118.464,43237,,
3118.483,43238,,
3118.502,43239,,
3118.521,43240,,
3118.540,43241,,
3118.559,43242,,
3118.578,43243,,
3118.597,43244,,
3118.616,43245,,
3118.635,43246,,
3118.654,43247,,
3118.673,43248,,
3118.692,43249,,
3118.711,43250,,
3118.729,43251,,
3118.748,43252,,
3118.767,43253,,
3118.786,43254,,
3118.805,43255,,
3118.824,43256,,
3118.843,43257,,
3118.862,43258,,
3118.881,43259,,
3118.900,43260,,
3118.919,43261,,
3118.938,43262,,
3118.957,43263,,
3118.976,43264,,
3118.996,43265,,
3119.015,43266,,
3119.034,43267,,
3119.053,43268,,
3119.072,43269,,
3119.091,43270,,
3119.110,43271,,
3119.129,43272,,
3119.148,43273,,
3119.167,43274,,
3119.186,43275,,
3119.205,43276,,
3119.224,43277,,
3119.243,43278,,
3119.262,43279,,
3119.281,43280,,
3119.300,43281,,
3119.319,43282,,
3119.338,43283,,
3119.357,43284,,
3119.376,43285,,
3119.395,43286,,
3119.414,43287,,
3119.433,43288,,
3119.452,43289,,
3119.471,43290,,
3119.490,43291,,
3119.509,43292,,
3119.528,43293,,
3119.547,43294,,
3119.566,43295,,
3119.585,43296,,
3119.604,43297,,
3119.623,43298,,
3119.642,43299,,
3119.661,43300,,
3119.680,43301,,
3119.699,43302,,
3119.718,43303,,
3119.737,43304,,
3119.756,43305,,
3119.775,43306,,
3119.794,43307,,
3119.813,43308,,
3119.832,43309,,
3119.851,43310,,
3119.870,43311,,
3119.889,43312,,
3119.908,43313,,
3119.927,43314,,
3119.946,43315,,
3119.965,43316,,
3119.984,43317,,
3120.003,43318,,
3120.022,43319,,
3120.041,43320,,
3120.060,43321,,
3120.079,43322,,
3120.098,43323,,
3120.117,43324,,
3120.136,43325,,
3120.156,43326,,
3120.175,43327,,
3120.194,43328,,
3120.213,43329,,
3120.232,43330,,
3120.251,43331,,
3120.270,43332,,
3120.289,43333,,
3120.308,43334,,
3120.327,43335,,
3120.346,43336,,
3120.365,43337,,
3120.384,43338,,
3120.403,43339,,
3120.422,43340,,
3120.441,43341,,
3120.460,43342,,
3120.479,43343,,
3120.498,43344,,
3120.517,43345,,
3120.536,43346,,
3120.555,43347,,
3120.574,43348,,
3120.593,43349,,
3120.612,43350,,
3120.631,43351,,
3120.650,43352,,
3120.669,43353,,
3120.688,43354,,
3120.707,43355,,
3120.727,43356,,
3120.746,43357,,
3120.765,43358,,
3120.784,43359,,
3120.803,43360,,
3120.822,43361,,
3120.841,43362,,
3120.860,43363,,
3120.879,43364,,
3120.898,43365,,
3120.917,43366,,
3120.936,43367,,
3120.955,43368,,
3120.974,43369,,
3120.993,43370,,
3121.012,43371,,
3121.031,43372,,
3121.050,43373,,
3121.069,43374,,
3121.088,43375,,
3121.107,43376,,
3121.126,43377,,
3121.145,43378,,
3121.164,43379,,
3121.184,43380,,
3121.203,43381,,
3121.222,43382,,
3121.241,43383,,
3121.260,43384,,
3121.279,43385,,
3121.298,43386,,
3121.317,43387,,
3121.336,43388,,
3121.355,43389,,
3121.374,43390,,
3121.393,43391,,
3121.412,43392,,
3121.431,43393,,
3121.450,43394,,
3121.469,43395,,
3121.488,43396,,
3121.507,43397,,
3121.526,43398,,
3121.545,43399,,
3121.564,43400,,
3121.584,43401,,
3121.603,43402,,
3121.622,43403,,
3121.641,43404,,
3121.660,43405,,
3121.679,43406,,
3121.698,43407,,
3121.717,43408,,
3121.736,43409,,
3121.755,43410,,
3121.774,43411,,
3121.793,43412,,
3121.812,43413,,
3121.831,43414,,
3121.850,43415,,
3121.869,43416,,
3121.888,43417,,
3121.907,43418,,
3121.926,43419,,
3121.945,43420,,
3121.965,43421,,
3121.984,43422,,
3122.003,43423,,
3122.022,43424,,
3122.041,43425,,
3122.060,43426,,
3122.079,43427,,
3122.098,43428,,
3122.117,43429,,
3122.136,43430,,
3122.155,43431,,
3122.174,43432,,
3122.193,43433,,
3122.212,43434,,
3122.231,43435,,
3122.250,43436,,
3122.269,43437,,
3122.288,43438,,
3122.308,43439,,
3122.327,43440,,
3122.346,43441,,
3122.365,43442,,
3122.384,43443,,
3122.403,43444,,
3122.422,43445,,
3122.441,43446,,
3122.460,43447,,
3122.479,43448,,
3122.498,43449,,
3122.517,43450,,
3122.536,43451,,
3122.555,43452,,
3122.574,43453,,
3122.593,43454,,
3122.612,43455,,
3122.632,43456,,
3122.651,43457,,
3122.670,43458,,
3122.689,43459,,
3122.708,43460,,
3122.727,43461,,
3122.746,43462,,
3122.765,43463,,
3122.784,43464,,
3122.803,43465,,
3122.822,43466,,
3122.841,43467,,
3122.860,43468,,
3122.879,43469,,
3122.898,43470,,
3122.917,43471,,
3122.936,43472,,
3122.956,43473,,
3122.975,43474,,
3122.994,43475,,
3123.013,43476,,
3123.032,43477,,
3123.051,43478,,
3123.070,43479,,
3123.089,43480,,
3123.108,43481,,
3123.127,43482,,
3123.146,43483,,
3123.165,43484,,
3123.184,43485,,
3123.203,43486,,
3123.222,43487,,
3123.241,43488,,
3123.261,43489,,
3123.280,43490,,
3123.299,43491,,
3123.318,43492,,
3123.337,43493,,
3123.356,43494,,
3123.375,43495,,
3123.394,43496,,
3123.413,43497,,
3123.432,43498,,
3123.451,43499,,
3123.470,43500,,
3123.489,43501,,
3123.508,43502,,
3123.527,43503,,
3123.546,43504,,
3123.566,43505,,
3123.585,43506,,
3123.604,43507,,
3123.623,43508,,
3123.642,43509,,
3123.661,43510,,
3123.680,43511,,
3123.699,43512,,
3123.718,43513,,
3123.737,43514,,
3123.756,43515,,
3123.775,43516,,
3123.794,43517,,
3123.813,43518,,
3123.832,43519,,
3123.852,43520,,
3123.871,43521,,
3123.890,43522,,
3123.909,43523,,
3123.928,43524,,
3123.947,43525,,
3123.966,43526,,
3123.985,43527,,
3124.004,43528,,
3124.023,43529,,
3124.042,43530,,
3124.061,43531,,
3124.080,43532,,
3124.099,43533,,
3124.118,43534,,
3124.137,43535,,
3124.157,43536,,
3124.176,43537,,
3124.195,43538,,
3124.214,43539,,
3124.233,43540,,
3124.252,43541,,
3124.271,43542,,
3124.290,43543,,
3124.309,43544,,
3124.328,43545,,
3124.347,43546,,
3124.366,43547,,
3124.385,43548,,
3124.404,43549,,
3124.423,43550,,
3124.442,43551,,
3124.462,43552,,
3124.481,43553,,
3124.500,43554,,
3124.519,43555,,
3124.538,43556,,
3124.557,43557,,
3124.576,43558,,
3124.595,43559,,
3124.614,43560,,
3124.633,43561,,
3124.652,43562,,
3124.671,43563,,
3124.690,43564,,
3124.709,43565,,
3124.728,43566,,
3124.747,43567,,
3124.767,43568,,
3124.786,43569,,
3124.805,43570,,
3124.824,43571,,
3124.843,43572,,
3124.862,43573,,
3124.881,43574,,
3124.900,43575,,
3124.919,43576,,
3124.938,43577,,
3124.957,43578,,
3124.976,43579,,
3124.995,43580,,
3125.014,43581,,
3125.033,43582,,
3125.052,43583,,
3125.072,43584,,
3125.091,43585,,
3125.110,43586,,
3125.129,43587,,
3125.148,43588,,
3125.167,43589,,
3125.186,43590,,
3125.205,43591,,
3125.224,43592,,
3125.243,43593,,
3125.262,43594,,
3125.281,43595,,
3125.300,43596,,
3125.319,43597,,
3125.338,43598,,
3125.357,43599,,
3125.377,43600,,
3125.396,43601,,
3125.415,43602,,
3125.434,43603,,
3125.453,43604,,
3125.472,43605,,
3125.491,43606,,
3125.510,43607,,
3125.529,43608,,
3125.548,43609,,
3125.567,43610,,
3125.586,43611,,
3125.605,43612,,
3125.624,43613,,
3125.643,43614,,
3125.662,43615,,
3125.681,43616,,
3125.701,43617,,
3125.720,43618,,
3125.739,43619,,
3125.758,43620,,
3125.777,43621,,
3125.796,43622,,
3125.815,43623,,
3125.834,43624,,
3125.853,43625,,
3125.872,43626,,
3125.891,43627,,
3125.910,43628,,
3125.929,43629,,
3125.948,43630,,
3125.967,43631,,
3125.986,43632,,
3126.005,43633,,
3126.024,43634,,
3126.044,43635,,
3126.063,43636,,
3126.082,43637,,
3126.101,43638,,
3126.120,43639,,
3126.139,43640,,
3126.158,43641,,
3126.177,43642,,
3126.196,43643,,
3126.215,43644,,
3126.234,43645,,
3126.253,43646,,
3126.272,43647,,
3126.291,43648,,
3126.310,43649,,
3126.329,43650,,
3126.348,43651,,
3126.367,43652,,
3126.387,43653,,
3126.406,43654,,
3126.425,43655,,
3126.444,43656,,
3126.463,43657,,
3126.482,43658,,
3126.501,43659,,
3126.520,43660,,
3126.539,43661,,
3126.558,43662,,
3126.577,43663,,
3126.596,43664,,
3126.615,43665,,
3126.634,43666,,
3126.653,43667,,
3126.672,43668,,
3126.691,43669,,
3126.710,43670,,
3126.729,43671,,
3126.748,43672,,
3126.768,43673,,
3126.787,43674,,
3126.806,43675,,
3126.825,43676,,
3126.844,43677,,
3126.863,43678,,
3126.882,43679,,
3126.901,43680,,
3126.920,43681,,
3126.939,43682,,
3126.958,43683,,
3126.977,43684,,
3126.996,43685,,
3127.015,43686,,
3127.034,43687,,
3127.053,43688,,
3127.072,43689,,
3127.091,43690,,
3127.110,43691,,
3127.129,43692,,
3127.148,43693,,
3127.167,43694,,
3127.187,43695,,
3127.206,43696,,
3127.225,43697,,
3127.244,43698,,
3127.263,43699,,
3127.282,43700,,
3127.301,43701,,
3127.320,43702,,
3127.339,43703,,
3127.358,43704,,
3127.377,43705,,
3127.396,43706,,
3127.415,43707,,
3127.434,43708,,
3127.453,43709,,
3127.472,43710,,
3127.491,43711,,
3127.510,43712,,
3127.529,43713,,
3127.548,43714,,
3127.567,43715,,
3127.586,43716,,
3127.605,43717,,
3127.624,43718,,
3127.644,43719,,
3127.663,43720,,
3127.682,43721,,
3127.701,43722,,
3127.720,43723,,
3127.739,43724,,
3127.758,43725,,
3127.777,43726,,
3127.796,43727,,
3127.815,43728,,
3127.834,43729,,
3127.853,43730,,
3127.872,43731,,
3127.891,43732,,
3127.910,43733,,
3127.929,43734,,
3127.948,43735,,
3127.967,43736,,
3127.986,43737,,
3128.005,43738,,
3128.024,43739,,
3128.043,43740,,
3128.062,43741,,
3128.081,43742,,
3128.100,43743,,
3128.119,43744,,
3128.138,43745,,
3128.157,43746,,
3128.176,43747,,
3128.196,43748,,
3128.215,43749,,
3128.234,43750,,
3128.253,43751,,
3128.272,43752,,
3128.291,43753,,
3128.310,43754,,
3128.329,43755,,
3128.348,43756,,
3128.367,43757,,
3128.386,43758,,
3128.405,43759,,
3128.424,43760,,
3128.443,43761,,
3128.462,43762,,
3128.481,43763,,
3128.500,43764,,
3128.519,43765,,
3128.538,43766,,
3128.557,43767,,
3128.576,43768,,
3128.595,43769,,
3128.614,43770,,
3128.633,43771,,
3128.652,43772,,
3128.671,43773,,
3128.690,43774,,
3128.709,43775,,
3128.728,43776,,
3128.747,43777,,
3128.766,43778,,
3128.785,43779,,
3128.804,43780,,
3128.823,43781,,
3128.842,43782,,
3128.861,43783,,
3128.880,43784,,
3128.899,43785,,
3128.918,43786,,
3128.937,43787,,
3128.956,43788,,
3128.975,43789,,
3128.995,43790,,
3129.014,43791,,
3129.033,43792,,
3129.052,43793,,
3129.071,43794,,
3129.090,43795,,
3129.109,43796,,
3129.128,43797,,
3129.147,43798,,
3129.166,43799,,
3129.185,43800,,
3129.204,43801,,
3129.223,43802,,
3129.242,43803,,
3129.261,43804,,
3129.280,43805,,
3129.299,43806,,
3129.318,43807,,
3129.337,43808,,
3129.356,43809,,
3129.375,43810,,
3129.394,43811,,
3129.413,43812,,
3129.432,43813,,
3129.451,43814,,
3129.470,43815,,
3129.489,43816,,
3129.508,43817,,
3129.527,43818,,
3129.546,43819,,
3129.565,43820,,
3129.584,43821,,
3129.603,43822,,
3129.622,43823,,
3129.641,43824,,
3129.660,43825,,
3129.679,43826,,
3129.698,43827,,
3129.717,43828,,
3129.736,43829,,
3129.755,43830,,
3129.774,43831,,
3129.793,43832,,
3129.812,43833,,
3129.831,43834,,
3129.850,43835,,
3129.869,43836,,
3129.888,43837,,
3129.907,43838,,
3129.926,43839,,
3129.945,43840,,
3129.964,43841,,
3129.983,43842,,
3130.002,43843,,
3130.021,43844,,
3130.040,43845,,
3130.059,43846,,
3130.078,43847,,
3130.097,43848,,
3130.116,43849,,
3130.135,43850,,
3130.154,43851,,
3130.173,43852,,
3130.192,43853,,
3130.211,43854,,
3130.230,43855,,
3130.249,43856,,
3130.268,43857,,
3130.287,43858,,
3130.306,43859,,
3130.325,43860,,
3130.344,43861,,
3130.363,43862,,
3130.382,43863,,
3130.401,43864,,
3130.420,43865,,
3130.439,43866,,
3130.458,43867,,
3130.477,43868,,
3130.496,43869,,
3130.515,43870,,
3130.534,43871,,
3130.553,43872,,
3130.572,43873,,
3130.591,43874,,
3130.610,43875,,
3130.629,43876,,
3130.648,43877,,
3130.667,43878,,
3130.685,43879,,
3130.704,43880,,
3130.723,43881,,
3130.742,43882,,
3130.761,43883,,
3130.780,43884,,
3130.799,43885,,
3130.818,43886,,
3130.837,43887,,
3130.856,43888,,
3130.875,43889,,
3130.894,43890,,
3130.913,43891,,
3130.932,43892,,
3130.951,43893,,
3130.970,43894,,
3130.989,43895,,
3131.008,43896,,
3131.027,43897,,
3131.046,43898,,
3131.065,43899,,
3131.084,43900,,
3131.103,43901,,
3131.122,43902,,
3131.141,43903,,
3131.160,43904,,
3131.179,43905,,
3131.198,43906,,
3131.217,43907,,
3131.236,43908,,
3131.255,43909,,
3131.274,43910,,
3131.293,43911,,
3131.312,43912,,
3131.331,43913,,
3131.350,43914,,
3131.368,43915,,
3131.387,43916,,
3131.406,43917,,
3131.425,43918,,
3131.444,43919,,
3131.463,43920,,
3131.482,43921,,
3131.501,43922,,
3131.520,43923,,
3131.539,43924,,
3131.558,43925,,
3131.577,43926,,
3131.596,43927,,
3131.615,43928,,
3131.634,43929,,
3131.653,43930,,
3131.672,43931,,
3131.691,43932,,
3131.710,43933,,
3131.729,43934,,
3131.748,43935,,
3131.767,43936,,
3131.786,43937,,
3131.805,43938,,
3131.823,43939,,
3131.842,43940,,
3131.861,43941,,
3131.880,43942,,
3131.899,43943,,
3131.918,43944,,
3131.937,43945,,
3131.956,43946,,
3131.975,43947,,
3131.994,43948,,
3132.013,43949,,
3132.032,43950,,
3132.051,43951,,
3132.070,43952,,
3132.089,43953,,
3132.108,43954,,
3132.127,43955,,
3132.146,43956,,
3132.165,43957,,
3132.183,43958,,
3132.202,43959,,
3132.221,43960,,
3132.240,43961,,
3132.259,43962,,
3132.278,43963,,
3132.297,43964,,
3132.316,43965,,
3132.335,43966,,
3132.354,43967,,
3132.373,43968,,
3132.392,43969,,
3132.411,43970,,
3132.430,43971,,
3132.449,43972,,
3132.468,43973,,
3132.487,43974,,
3132.505,43975,,
3132.524,43976,,
3132.543,43977,,
3132.562,43978,,
3132.581,43979,,
3132.600,43980,,
3132.619,43981,,
3132.638,43982,,
3132.657,43983,,
3132.676,43984,,
3132.695,43985,,
3132.714,43986,,
3132.733,43987,,
3132.752,43988,,
3132.770,43989,,
3132.789,43990,,
3132.808,43991,,
3132.827,43992,,
3132.846,43993,,
3132.865,43994,,
3132.884,43995,,
3132.903,43996,,
3132.922,43997,,
3132.941,43998,,
3132.960,43999,,
3132.979,44000,,
3132.998,44001,,
3133.016,44002,,
3133.035,44003,,
3133.054,44004,,
3133.073,44005,,
3133.092,44006,,
3133.111,44007,,
3133.130,44008,,
3133.149,44009,,
3133.168,44010,,
3133.187,44011,,
3133.206,44012,,
3133.225,44013,,
3133.243,44014,,
3133.262,44015,,
3133.281,44016,,
3133.300,44017,,
3133.319,44018,,
3133.338,44019,,
3133.357,44020,,
3133.376,44021,,
3133.395,44022,,
3133.414,44023,,
3133.433,44024,,
3133.451,44025,,
3133.470,44026,,
3133.489,44027,,
3133.508,44028,,
3133.527,44029,,
3133.546,44030,,
3133.565,44031,,
3133.584,44032,,
3133.603,44033,,
3133.622,44034,,
3133.641,44035,,
3133.659,44036,,
3133.678,44037,,
3133.697,44038,,
3133.716,44039,,
3133.735,44040,,
3133.754,44041,,
3133.773,44042,,
3133.792,44043,,
3133.811,44044,,
3133.830,44045,,
3133.848,44046,,
3133.867,44047,,
3133.886,44048,,
3133.905,44049,,
3133.924,44050,,
3133.943,44051,,
3133.962,44052,,
3133.981,44053,,
3134.000,44054,,
3134.018,44055,,
3134.037,44056,,
3134.056,44057,,
3134.075,44058,,
3134.094,44059,,
3134.113,44060,,
3134.132,44061,,
3134.151,44062,,
3134.170,44063,,
3134.188,44064,,
3134.207,44065,,
3134.226,44066,,
3134.245,44067,,
3134.264,44068,,
3134.283,44069,,
3134.302,44070,,
3134.321,44071,,
3134.340,44072,,
3134.358,44073,,
3134.377,44074,,
3134.396,44075,,
3134.415,44076,,
3134.434,44077,,
3134.453,44078,,
3134.472,44079,,
3134.491,44080,,
3134.509,44081,,
3134.528,44082,,
3134.547,44083,,
3134.566,44084,,
3134.585,44085,,
3134.604,44086,,
3134.623,44087,,
3134.642,44088,,
3134.660,44089,,
3134.679,44090,,
3134.698,44091,,
3134.717,44092,,
3134.736,44093,,
3134.755,44094,,
3134.774,44095,,
3134.793,44096,,
3134.811,44097,,
3134.830,44098,,
3134.849,44099,,
3134.868,44100,,
3134.887,44101,,
3134.906,44102,,
3134.925,44103,,
3134.943,44104,,
3134.962,44105,,
3134.981,44106,,
3135.000,44107,,
3135.019,44108,,
3135.038,44109,,
3135.057,44110,,
3135.075,44111,,
3135.094,44112,,
3135.113,44113,,
3135.132,44114,,
